pair,date,high,low,open,close,volume
USDT_BTC,1618005600,58361.24,58025,58361.24,58086.38,74706758.43
USDT_BTC,1618009200,58181.39,57873.31,58086.37,58142.54,86322100.76
USDT_BTC,1618012800,58327.9,57900.01,58142.55,58109.08,89886409.57
USDT_BTC,1618016400,58435.72,58072.92,58109.08,58413.52,85987726.03
USDT_BTC,1618020000,58733,58334.82,58414.98,58721.55,98271154.85
USDT_BTC,1618023600,59238.27,58707.1,58721.22,59229.5,266803780.1
USDT_BTC,1618027200,61232.83,59229.5,59229.5,61074.09,711859090
USDT_BTC,1618030800,61500,60663.1,61074.09,60851.92,366283703.4
USDT_BTC,1618034400,61050,60521.01,60851.91,60576.8,174215756.7
USDT_BTC,1618038000,60816.9,60333,60576.8,60480.4,237688265.7
USDT_BTC,1618041600,60821.58,60338.54,60480.4,60534.89,147117530.2
USDT_BTC,1618045200,60803,60452.65,60534.89,60772.73,114721311.5
USDT_BTC,1618048800,60997.18,60515.88,60772.73,60659.02,118883694
USDT_BTC,1618052400,60723.38,60500,60659.02,60575.94,94173384.29
USDT_BTC,1618056000,60800,59811.74,60575.94,60088.62,212493061.6
USDT_BTC,1618059600,60490,59981.06,60088.61,60465.89,143341402.2
USDT_BTC,1618063200,60499,60255,60465.88,60398.19,121180340.2
USDT_BTC,1618066800,60465.94,60106.85,60398.19,60247.26,125500254.6
USDT_BTC,1618070400,60550,60116.14,60247.26,60265,144651593.7
USDT_BTC,1618074000,60265,59920.86,60265,60100.48,141784731
USDT_BTC,1618077600,60115.82,59572.64,60100.48,60020,147234255.1
USDT_BTC,1618081200,60020.01,59550,60020,59567.38,89092181.67
USDT_BTC,1618084800,59800,58374.61,59567.38,58615.28,224204531.2
USDT_BTC,1618088400,59256.36,58485.84,58619.72,59161.03,139157715.4
USDT_BTC,1618092000,59399.84,59013.79,59161.04,59029.17,95014670.54
USDT_BTC,1618095600,59842.63,59008.39,59029.17,59769.13,107592009
USDT_BTC,1618099200,60429.56,59544.94,59769.13,60148.5,196487750.9
USDT_BTC,1618102800,60600,60036.58,60148.5,60594.67,115347140.1
USDT_BTC,1618106400,60594.68,60262.53,60594.67,60509.7,73086241.24
USDT_BTC,1618110000,60699,60202.69,60509.7,60268.58,87039438.33
USDT_BTC,1618113600,60328,59777.77,60268.58,59906.6,101982393.2
USDT_BTC,1618117200,60012.05,59535.52,59906.59,59679.97,153786143.7
USDT_BTC,1618120800,59909.68,59339.83,59679.96,59735,121993099.1
USDT_BTC,1618124400,59790.15,59400,59735.01,59655.49,71102991.41
USDT_BTC,1618128000,60144.7,59655.49,59655.5,59961.81,85922949.7
USDT_BTC,1618131600,60045,59455.09,59961.81,59676.2,104063652
USDT_BTC,1618135200,59950.81,59500,59676.2,59599.99,95979106.6
USDT_BTC,1618138800,59860.87,59450,59600,59721.84,99650398.16
USDT_BTC,1618142400,59844,59449.93,59721.85,59724.45,102716178.6
USDT_BTC,1618146000,59746,59232.52,59724.44,59340.55,108057044.4
USDT_BTC,1618149600,59664.98,59250,59340.54,59570.77,96744798.01
USDT_BTC,1618153200,59780.06,59558,59573.36,59645.46,90482896.87
USDT_BTC,1618156800,59785.37,59480,59645.45,59569.4,107448787.4
USDT_BTC,1618160400,59975.95,59405.18,59569.41,59864.39,127273623.5
USDT_BTC,1618164000,59948.89,59758.63,59864.39,59865,70860690.18
USDT_BTC,1618167600,60190,59557.13,59865.01,59705.53,115645136.9
USDT_BTC,1618171200,59820,59479,59705.53,59707.8,69130625.46
USDT_BTC,1618174800,59707.81,59488.57,59707.79,59610.72,57637057.41
USDT_BTC,1618178400,60130.57,59433.29,59610.72,60101.68,119731194.9
USDT_BTC,1618182000,60107.96,59760,60101.68,60002.43,89863588.43
USDT_BTC,1618185600,60355,59605,59998.8,59830.28,109336575.5
USDT_BTC,1618189200,60147.9,59800,59830.28,59865.36,91196678.78
USDT_BTC,1618192800,59922.88,59586.01,59865.36,59694.25,75795531.75
USDT_BTC,1618196400,60456.29,59665,59694.26,60368.96,126059391.5
USDT_BTC,1618200000,60607,60056,60368.95,60126.54,151075631.1
USDT_BTC,1618203600,60287.19,60020,60126.54,60207.01,93380598.83
USDT_BTC,1618207200,60842.92,60101.19,60207.01,60826.66,160761724.9
USDT_BTC,1618210800,61300,60636.59,60829.68,60711.01,293688577.4
USDT_BTC,1618214400,60840.57,60536.35,60711,60694.42,149955355.8
USDT_BTC,1618218000,60878.25,59651,60694.42,59992.22,249922167.3
USDT_BTC,1618221600,60277.76,59350.59,59992.22,59776.71,249095462.7
USDT_BTC,1618225200,60269.02,59727.45,59776.71,60241.5,179774594.9
USDT_BTC,1618228800,60564.19,60151.03,60241.5,60421.84,155574456.8
USDT_BTC,1618232400,60584.28,60280,60421.84,60304.69,144183616.5
USDT_BTC,1618236000,60345.5,59873.04,60301.04,59888.44,180088285.4
USDT_BTC,1618239600,60129.43,59610.96,59888.45,59986.83,184240261
USDT_BTC,1618243200,60112.36,59703.02,59986.82,59972.5,161439019.1
USDT_BTC,1618246800,59972.5,59725.35,59972.5,59749.4,103212476.2
USDT_BTC,1618250400,60018,59680.9,59749.41,59988.95,78592405.33
USDT_BTC,1618254000,60223,59881.28,59988.94,60090.41,79932021.28
USDT_BTC,1618257600,60241.32,59922.22,60090.42,60049.92,102045643.5
USDT_BTC,1618261200,60073.8,59759.05,60049.92,59992.53,80859949.58
USDT_BTC,1618264800,60072.3,59850,59992.53,60044.75,84990755.13
USDT_BTC,1618268400,60100,59859.06,60044.75,59860,107841687.6
USDT_BTC,1618272000,60473,59805.15,59860.01,60452.35,153036497.4
USDT_BTC,1618275600,60780.26,60215,60452.35,60641.13,185030508.7
USDT_BTC,1618279200,60951.27,60571.42,60641.13,60829.01,183650666.4
USDT_BTC,1618282800,61100,60435.28,60829.01,60493.43,204162518.9
USDT_BTC,1618286400,60650,60330.74,60493.43,60585.4,144343926.6
USDT_BTC,1618290000,60814.16,60470,60585.4,60668.74,117497458.4
USDT_BTC,1618293600,61415.5,60450.25,60668.74,60719.86,312195981.6
USDT_BTC,1618297200,61190,60582.21,60719.86,61050.99,165477154
USDT_BTC,1618300800,62878,61046.45,61050.99,62711.51,702208842.8
USDT_BTC,1618304400,63287.88,62300.88,62711.51,62924.24,397544743.3
USDT_BTC,1618308000,63100,62458,62924.23,62745.56,276040305.1
USDT_BTC,1618311600,63093.82,62500,62745.56,62942.21,209653954.5
USDT_BTC,1618315200,63260,62790.85,62942.21,62973.25,259854700.7
USDT_BTC,1618318800,63019.97,62500,62973.24,62787.35,262980864
USDT_BTC,1618322400,63031.34,62595.66,62787.36,62920.99,151667368.9
USDT_BTC,1618326000,63657.86,62740,62921,63331.83,269156564
USDT_BTC,1618329600,63777.77,62988,63331.83,63150.79,253356415.5
USDT_BTC,1618333200,63364.75,63026.46,63150.79,63332.85,148321811.8
USDT_BTC,1618336800,63548.7,62550,63328.84,62641.77,201411468.1
USDT_BTC,1618340400,63046.13,62530,62641.77,62997.02,149656660.4
USDT_BTC,1618344000,63210,62842.99,62997.02,63167.72,100262671.3
USDT_BTC,1618347600,63320,62859.43,63167.72,63139.99,85884948.65
USDT_BTC,1618351200,63300,62867.02,63139.97,63238.81,102135453.9
USDT_BTC,1618354800,63666,63200,63238.81,63575,119345890.6
USDT_BTC,1618358400,63869.99,63208.97,63575.01,63315.03,161265503.6
USDT_BTC,1618362000,63484.16,63082,63315.03,63446.84,155055713.6
USDT_BTC,1618365600,63459.53,63088.5,63446.84,63208.66,108512396.4
USDT_BTC,1618369200,63865,63063.32,63208.64,63749.19,168468281.5
USDT_BTC,1618372800,64280,63605.85,63749.19,64268.97,200273313.1
USDT_BTC,1618376400,64720,63890.54,64268.97,64038.49,271609036.9
USDT_BTC,1618380000,64854,63915,64038.48,64577.26,271074760.6
USDT_BTC,1618383600,64655,64280,64577.25,64288.8,172885004.5
USDT_BTC,1618387200,64565.54,63368,64288.8,63928.57,252259196.8
USDT_BTC,1618390800,64165,63012.84,63928.58,63568.42,305664986.2
USDT_BTC,1618394400,64151.97,63431.98,63568.41,64099.99,226423837
USDT_BTC,1618398000,64787.98,64084.64,64100,64511.21,231850148.8
USDT_BTC,1618401600,64640.58,63631.58,64509.48,63871.42,247196695.4
USDT_BTC,1618405200,64466.66,63597.23,63871.41,63772.67,229517940.5
USDT_BTC,1618408800,63782.09,62550,63777.69,62996.12,377360664.5
USDT_BTC,1618412400,63383,62345.67,62997.9,63045.02,275520807.4
