pair,date,high,low,open,close,volume
USDT_BTC,1620550800,58400,57589.94,58159.59,57952.52,168676077.6
USDT_BTC,1620554400,58052.33,57535.61,57952.53,57955.04,142785493.3
USDT_BTC,1620558000,58200,57865.85,57955.04,57907.49,125199288.1
USDT_BTC,1620561600,58000,56235.66,57907.49,56433.53,418959979.9
USDT_BTC,1620565200,57387.77,56402.9,56433.54,57220.02,202331949.6
USDT_BTC,1620568800,57485,57111.41,57220.01,57170.9,128578309.9
USDT_BTC,1620572400,57425.2,57000,57170.9,57379.58,108258429.3
USDT_BTC,1620576000,57883.11,57300.01,57379.58,57600.01,144133783.7
USDT_BTC,1620579600,57660.3,57262.51,57600,57458.73,92803132.3
USDT_BTC,1620583200,57638.2,57199.8,57458.73,57439.39,87961358.68
USDT_BTC,1620586800,57569,57048.96,57441.61,57266.97,142841978.4
USDT_BTC,1620590400,57999,57179.18,57266.97,57844.18,154297201.6
USDT_BTC,1620594000,58180,57778.85,57844.18,58025.89,111504698.6
USDT_BTC,1620597600,58205.67,57850,58025.88,57930.32,128249358.8
USDT_BTC,1620601200,58439.7,57929.84,57930.31,58240.84,118302824
USDT_BTC,1620604800,58887.82,58009.96,58240.83,58858.6,159673740.2
USDT_BTC,1620608400,58985,58610.16,58858.6,58700.21,141956981.8
USDT_BTC,1620612000,59066,58650.39,58699.99,58982.81,127334860.2
USDT_BTC,1620615600,59444.9,58929.33,58978.95,59356.76,212740172
USDT_BTC,1620619200,59500,59003.37,59356.77,59154.67,181527842.5
USDT_BTC,1620622800,59439.98,58680.26,59154.67,59068.05,148774470.5
USDT_BTC,1620626400,59180,58755,59068.66,58833.93,106084476.6
USDT_BTC,1620630000,58965.01,58355.79,58833.92,58370.17,146907008.7
USDT_BTC,1620633600,58593.79,58016.33,58370.17,58372.87,168957552.9
USDT_BTC,1620637200,58573.54,57736.46,58372.86,57899.65,189540888.7
USDT_BTC,1620640800,58167.83,57550,57899.65,57866.23,156187329.4
USDT_BTC,1620644400,58300,57301.81,57866.24,58070.63,209370685.5
USDT_BTC,1620648000,58231.46,57526.25,58070.63,57654.57,202636698.6
USDT_BTC,1620651600,57938.12,57455,57650.01,57675.84,196355379.5
USDT_BTC,1620655200,57675.84,56815,57675.84,56831.59,234834031.1
