pair,date,high,low,open,close,volume
USDT_BTC,1618005600,223.95,221.44,223.95,221.79,4083016.826
USDT_BTC,1618009200,221.97,218.72,221.79,221.12,9350715.549
USDT_BTC,1618012800,222.39,219.16,221.13,220.5,6397750.31
USDT_BTC,1618016400,222.82,219.66,220.5,222.67,6280292.58
USDT_BTC,1618020000,224.88,222.14,222.68,224.83,8576757.843
USDT_BTC,1618023600,226.8,224.78,224.83,226.66,10993153.86
USDT_BTC,1618027200,234,225.59,226.66,232.89,32750833.04
USDT_BTC,1618030800,234.32,230.46,232.8,233.29,22875423.47
USDT_BTC,1618034400,234.18,231.23,233.29,232.1,10891437.82
USDT_BTC,1618038000,233.95,231.06,232.11,232.46,10006166.94
USDT_BTC,1618041600,233.55,230.81,232.42,231.1,9761434.927
USDT_BTC,1618045200,232.95,230.94,231.15,232.59,7784116.309
USDT_BTC,1618048800,235.65,230.71,232.6,231.69,15376764.37
USDT_BTC,1618052400,233.93,229.73,231.75,232.56,10045289.33
USDT_BTC,1618056000,233.45,227.77,232.54,229.28,12444179.94
USDT_BTC,1618059600,231.95,228.11,229.27,231.36,10199010.48
USDT_BTC,1618063200,234.7,230.41,231.46,233.88,9066024.532
USDT_BTC,1618066800,236.37,232,233.83,234.52,15564346.87
USDT_BTC,1618070400,237.65,232.8,234.48,236.26,18857423.71
USDT_BTC,1618074000,243.23,234.36,236.31,241.38,42477984.53
USDT_BTC,1618077600,250.51,236.54,241.31,247.65,59520571.21
USDT_BTC,1618081200,247.78,242.81,247.67,243.16,19875867.45
USDT_BTC,1618084800,244.58,236.09,243.2,238.51,25020721.7
USDT_BTC,1618088400,247.29,237.64,238.52,247.19,17802742.99
USDT_BTC,1618092000,249.55,242.07,247.16,242.47,19877983.29
USDT_BTC,1618095600,257,242.4,242.47,256.34,39316613.08
USDT_BTC,1618099200,258.67,251.25,256.55,253.9,45135551.35
USDT_BTC,1618102800,256.2,249.87,253.97,251.5,19396497.78
USDT_BTC,1618106400,257.33,250.51,251.49,253.93,17081911.49
USDT_BTC,1618110000,255.19,249.94,253.93,250.27,11855020.13
USDT_BTC,1618113600,252.87,248.53,250.34,252.13,17014691.9
USDT_BTC,1618117200,263.62,251.55,252.12,259.69,44588430.72
USDT_BTC,1618120800,261.01,253.67,259.7,256.06,32615261.66
USDT_BTC,1618124400,260.32,253.44,256.08,257.67,19772273.16
USDT_BTC,1618128000,262.82,257.59,257.68,258.67,24773893.58
USDT_BTC,1618131600,259.63,252.75,258.81,256.21,23120043.11
USDT_BTC,1618135200,259.95,253.88,256.23,254.66,18267164.61
USDT_BTC,1618138800,259.95,253.08,254.69,257.94,22804676.6
